frequency,period,power,power_pct,is_294_multiple,n_value,n_rounded,precession_fraction,coupling_error_pct,frequency_band,cumulative_power_pct
0.0012585034013605442,794.5945945945946,646.4392332221929,0.20944913573546536,False,2.7027027027027026,3.0,none,,short,38.711731074451386
0.24829931972789115,4.027397260273973,639.2438763687884,0.20711780867980095,True,0.013698630136986302,0.0,none,,short,38.91884888313119
0.30272108843537415,3.303370786516854,638.0468378937578,0.206729962984255,True,0.011235955056179775,0.0,none,,short,39.125578846115445
0.0012925170068027211,773.6842105263157,629.3998438327242,0.20392829913138877,False,2.631578947368421,3.0,none,,short,39.329507145246836
0.0013265306122448978,753.8461538461539,613.240437006944,0.19869258072242568,False,2.5641025641025643,3.0,none,,short,39.52819972596926
0.0013605442176870747,735.0,597.8638638834815,0.1937105038530667,False,2.5,2.0,none,,short,39.72191022982233
0.0013945578231292517,717.0731707317074,583.2623990044896,0.18897956544121844,False,2.4390243902439024,2.0,none,,short,39.91088979526354
0.061224489795918366,16.333333333333332,576.0214330904032,0.18663346085063573,False,0.05555555555555555,0.0,none,,short,40.09752325611418
0.0014285714285714286,700.0,569.3469650535668,0.18447090404720476,False,2.380952380952381,2.0,none,,short,40.28199416016138
0.0014625850340136055,683.7209302325581,556.125164424218,0.1801869828797346,False,2.325581395348837,2.0,none,,short,40.462181143041114
0.4897959183673469,2.0416666666666665,544.2575070793639,0.1763418100524381,True,0.006944444444444444,0.0,none,,short,40.63852295309355
0.0014965986394557822,668.1818181818182,543.5624741623894,0.17611661635087025,False,2.272727272727273,2.0,none,,short,40.81463956944442
0.001530612244897959,653.3333333333334,531.358927867057,0.1721626140361831,False,2.2222222222222223,2.0,none,,short,40.9868021834806
0.4557823129251701,2.1940298507462686,522.9392152705946,0.16943459037078792,True,0.007462686567164179,0.0,none,,short,41.15623677385139
0.001564625850340136,639.1304347826087,519.8616670593676,0.16843745130512086,False,2.173913043478261,2.0,none,,short,41.324674225156514
0.001598639455782313,625.531914893617,508.7288055115455,0.16483035552624742,False,2.127659574468085,2.0,none,,short,41.48950458068276
0.18027210884353742,5.547169811320755,505.8488638434726,0.16389724184386814,True,0.018867924528301886,0.0,none,,short,41.65340182252663
0.0016326530612244899,612.5,498.27786901584534,0.16144420644346388,False,2.0833333333333335,2.0,none,,short,41.814846028970095
0.0016666666666666666,600.0,487.9604198540697,0.15810130784005294,True,2.0408163265306123,2.0,none,,short,41.97294733681015
0.2346938775510204,4.260869565217392,484.54800086422443,0.15699566917912608,True,0.014492753623188406,0.0,none,,short,42.129943005989276
0.4523809523809524,2.2105263157894735,479.85591422402655,0.15547541260885758,True,0.007518796992481203,0.0,none,,short,42.285418418598134
0.0017006802721088435,588.0,478.194597684023,0.1549371387919168,True,2.0,2.0,none,,short,42.44035555739005
0.0017346938775510204,576.4705882352941,468.80573877801766,0.15189510748821167,True,1.9607843137254903,2.0,none,,short,42.59225066487826
0.0017687074829931973,565.3846153846154,459.76484728260226,0.1489658191457419,False,1.923076923076923,2.0,none,,short,42.741216484024
0.001802721088435374,554.7169811320755,451.11583120061835,0.14616350014925392,False,1.8867924528301887,2.0,none,,short,42.88737998417326
0.47959183673469385,2.0851063829787235,449.2346160001141,0.14555397820561503,True,0.007092198581560284,0.0,none,,short,43.03293396237887
0.001836734693877551,544.4444444444445,442.80775418713694,0.14347164690045944,False,1.8518518518518519,2.0,none,,short,43.17640560927933
0.0018707482993197278,534.5454545454545,434.66726110466436,0.14083409157745452,False,1.8181818181818181,2.0,none,,short,43.31723970085678
0.0019047619047619048,525.0,426.7755205571627,0.13827713316253323,False,1.7857142857142858,2.0,none,,short,43.45551683401931
0.0019387755102040817,515.7894736842105,419.4325644626567,0.13589798330791866,False,1.7543859649122806,2.0,none,,short,43.591414817327234
0.0019727891156462586,506.8965517241379,412.13393956279214,0.13353319695404253,False,1.7241379310344827,2.0,none,,short,43.724948014281274
0.3333333333333333,3.0,411.2651474751534,0.1332517045220583,True,0.01020408163265306,0.0,none,,short,43.858199718803334
0.25170068027210885,3.972972972972973,405.26381105628724,0.13130724530363513,True,0.013513513513513513,0.0,none,,short,43.98950696410697
0.0020068027210884353,498.3050847457627,405.1843404265652,0.13128149647241297,False,1.694915254237288,2.0,none,,short,44.120788460579384
0.002040816326530612,490.00000000000006,398.4091217942397,0.12908629603588306,False,1.666666666666667,2.0,none,,short,44.24987475661527
0.002074829931972789,481.9672131147541,391.8935228908334,0.1269752135257528,False,1.639344262295082,2.0,none,,short,44.37684997014102
0.002108843537414966,474.1935483870968,385.5730709727193,0.12492735949141769,False,1.6129032258064517,2.0,none,,short,44.50177732963244
0.002142857142857143,466.66666666666663,379.447081101739,0.12294251200992207,False,1.5873015873015872,2.0,none,,short,44.62471984164236
0.09183673469387754,10.88888888888889,374.7552952972862,0.12142235291174926,True,0.037037037037037035,0.0,none,,short,44.74614219455411
0.0021768707482993197,459.375,373.5000066928587,0.12101563391979483,False,1.5625,2.0,none,,short,44.86715782847391
0.0022108843537414964,452.3076923076924,367.76654445611325,0.11915796710667073,False,1.5384615384615388,2.0,none,,short,44.98631579558058
0.0022448979591836735,445.45454545454544,362.1900559095552,0.1173511604549559,False,1.5151515151515151,2.0,none,,short,45.10366695603554
0.00227891156462585,438.80597014925377,356.781847773833,0.11559887739153733,False,1.492537313432836,1.0,none,,short,45.21926583342707
0.0023129251700680273,432.35294117647055,351.49092840880047,0.11388459640223482,False,1.4705882352941175,1.0,none,,short,45.33315042982931
0.4931972789115646,2.027586206896552,350.0383590529011,0.11341395758492101,True,0.006896551724137931,0.0,none,,short,45.44656438741423
0.14965986394557823,6.681818181818182,348.1824705011644,0.11281264158613015,True,0.022727272727272728,0.0,none,,short,45.55937702900036
0.42517006802721086,2.3520000000000003,346.43804642072996,0.11224744056300853,True,0.008000000000000002,0.0,none,,short,45.67162446956337
0.002346938775510204,426.0869565217391,346.42821146861365,0.11224425399555579,False,1.4492753623188406,1.0,none,,short,45.783868723558925
0.0023809523809523807,420.00000000000006,341.46774495750805,0.110637041174612,False,1.4285714285714288,1.0,none,,short,45.89450576473354
0.002414965986394558,414.0845070422535,336.71087985576906,0.10909579609979926,False,1.408450704225352,1.0,none,,short,46.00360156083334
0.0024489795918367346,408.33333333333337,332.0221927844947,0.10757664100471405,False,1.388888888888889,1.0,none,,short,46.11117820183805
0.0024829931972789117,402.73972602739724,327.4401947408628,0.10609205362068932,False,1.36986301369863,1.0,none,,short,46.21727025545874
0.2074829931972789,4.8196721311475414,326.57783340152713,0.10581264477925001,True,0.01639344262295082,0.0,none,,short,46.32308290023799
0.36394557823129253,2.7476635514018692,324.25073611552824,0.10505865509193583,True,0.009345794392523366,0.0,none,,short,46.42814155532993
0.0025170068027210884,397.2972972972973,323.1626823964592,0.10470612093345533,False,1.3513513513513513,1.0,none,,short,46.53284767626339
0.23129251700680273,4.323529411764706,321.1214520471857,0.10404475338253907,True,0.014705882352941176,0.0,none,,short,46.636892429645926
0.002551020408163265,392.00000000000006,318.6766606846506,0.10325263030024387,False,1.3333333333333335,1.0,none,,short,46.74014505994617
0.0025850340136054422,386.84210526315786,314.46610662145036,0.10188839238864791,False,1.3157894736842104,1.0,none,,short,46.84203345233482
0.26870748299319724,3.7215189873417724,310.6106495983633,0.10063920746940082,True,0.012658227848101267,0.0,none,,short,46.94267265980422
0.002619047619047619,381.8181818181818,310.3922296386373,0.10056843844821386,False,1.2987012987012987,1.0,none,,short,47.04324109825243
0.0026530612244897956,376.92307692307696,306.41255527971265,0.09927900656947321,False,1.2820512820512822,1.0,none,,short,47.142520104821905
0.3945578231292517,2.5344827586206895,303.7990033263505,0.09843220431846676,True,0.008620689655172414,0.0,none,,short,47.24095230914037
0.0026870748299319728,372.1518987341772,302.53682694053947,0.09802325365525265,False,1.2658227848101267,1.0,none,,short,47.33897556279562
0.0027210884353741495,367.5,298.75653209827215,0.09679842161096058,False,1.25,1.0,none,,short,47.43577398440658
0.42176870748299317,2.370967741935484,296.4341047612482,0.09604594500751643,True,0.008064516129032258,0.0,none,,short,47.5318199294141
0.25510204081632654,3.92,295.4574669791062,0.09572951009935556,True,0.013333333333333332,0.0,none,,short,47.62754943951345
0.0027551020408163266,362.96296296296293,295.06436568741657,0.09560214356346249,False,1.2345679012345678,1.0,none,,short,47.72315158307691
0.0027891156462585033,358.5365853658537,291.4480790107515,0.0944304508813464,False,1.2195121951219512,1.0,none,,short,47.81758203395826
0.00282312925170068,354.21686746987956,287.94032140574,0.09329392209258919,False,1.2048192771084338,1.0,none,,short,47.91087595605085
0.002857142857142857,350.0,284.5854987806108,0.092206944905458,False,1.1904761904761905,1.0,none,,short,48.00308290095631
0.4965986394557823,2.0136986301369864,283.73425619149305,0.09193113858766502,True,0.006849315068493151,0.0,none,,short,48.095014039543976
0.2755102040816326,3.62962962962963,282.09792099381673,0.09140095883477706,True,0.012345679012345682,0.0,none,,short,48.18641499837875
0.002891156462585034,345.88235294117646,281.15912220701796,0.09109678392641886,False,1.1764705882352942,1.0,none,,short,48.27751178230517
0.002925170068027211,341.86046511627904,277.87926289413724,0.0900340951799568,False,1.1627906976744184,1.0,none,,short,48.36754587748513
0.12244897959183673,8.166666666666666,276.2477915655211,0.08950549134189366,True,0.027777777777777776,0.0,none,,short,48.457051368827024
0.0029591836734693877,337.9310344827586,274.68265082563244,0.08899837890436411,False,1.1494252873563218,1.0,none,,short,48.54604974773139
0.21428571428571427,4.666666666666667,273.66664139568246,0.08866918741030613,True,0.015873015873015876,0.0,none,,short,48.63471893514169
0.0029931972789115644,334.0909090909091,271.5451233215827,0.08798180628578421,False,1.1363636363636365,1.0,none,,short,48.722700741427474
0.47619047619047616,2.1,269.0873486955541,0.08718547656939567,True,0.0071428571428571435,0.0,none,,short,48.80988621799687
0.0030272108843537415,330.3370786516854,268.4878136165932,0.0869912245845563,False,1.1235955056179774,1.0,none,,short,48.89687744258143
0.003061224489795918,326.6666666666667,265.4171178672539,0.08599630574647796,False,1.1111111111111112,1.0,none,,short,48.982873748327904
0.0030952380952380953,323.07692307692304,262.6705168194968,0.08510639500762106,False,1.0989010989010988,1.0,none,,short,49.067980143335525
0.003129251700680272,319.5652173913044,259.9031018072662,0.08420974045334244,False,1.0869565217391306,1.0,none,,short,49.152189883788864
0.11904761904761904,8.4,259.72342131059605,0.08415152318743101,True,0.028571428571428574,0.0,none,,short,49.236341406976294
0.0031632653061224487,316.1290322580645,256.9660510313121,0.08325812317051065,False,1.075268817204301,1.0,none,,short,49.3195995301468
0.003197278911564626,312.7659574468085,254.22873648040152,0.08237122129720299,False,1.0638297872340425,1.0,none,,short,49.401970751444004
0.0032312925170068026,309.47368421052636,251.52193225499056,0.08149420490265108,False,1.0526315789473686,1.0,none,,short,49.48346495634666
0.0032653061224489797,306.25,249.03388551162539,0.08068806688799231,True,1.0416666666666667,1.0,none,,short,49.56415302323465
0.0032993197278911564,303.09278350515467,247.35946281787577,0.08014554661997948,True,1.0309278350515465,1.0,none,,short,49.644298569854634
0.2585034013605442,3.8684210526315788,247.25141924885233,0.08011054003159386,True,0.013157894736842105,0.0,none,,short,49.724409109886224
0.4489795918367347,2.227272727272727,245.08078234656116,0.07940724419214698,True,0.007575757575757575,0.0,none,,short,49.80381635407837
0.003333333333333333,300.0,243.9863740506881,0.07905265112302003,True,1.0204081632653061,1.0,none,,short,49.88286900520139
0.0033673469387755102,296.96969696969694,240.12166197688927,0.07780046752690875,True,1.01010101010101,1.0,none,,short,49.9606694727283
0.0034353741496598636,291.0891089108911,237.94922806382309,0.07709658944811996,True,0.9900990099009902,1.0,none,,short,50.037766062176416
0.0034693877551020408,288.2352941176471,234.08281913433342,0.07584385606335162,True,0.9803921568627452,1.0,none,,short,50.11360991823977
0.0035034013605442175,285.4368932038835,231.99881994211285,0.07516863122047149,True,0.9708737864077671,1.0,none,,short,50.18877854946024
0.22789115646258504,4.388059701492537,231.83270310587497,0.07511480863979719,True,0.014925373134328358,0.0,none,,short,50.263893358100034
0.0035374149659863946,282.6923076923077,229.50898786059855,0.07436191474845259,True,0.9615384615384615,1.0,none,,short,50.338255272848485
0.20408163265306123,4.8999999999999995,228.993412020787,0.07419486592389973,True,0.016666666666666666,0.0,none,,short,50.412450138772385
0.0035714285714285713,280.0,227.61824515799486,0.0737493058525096,True,0.9523809523809523,1.0,none,,short,50.486199444624894
0.17687074829931973,5.653846153846154,225.8627103290408,0.07318050489832686,True,0.019230769230769232,0.0,none,,short,50.55937994952322
0.003605442176870748,277.35849056603774,225.4766725257574,0.07305542696353647,False,0.9433962264150944,1.0,none,,short,50.632435376486754
0.15306122448979592,6.533333333333333,225.0715159819561,0.07292415447329208,True,0.022222222222222223,0.0,none,,short,50.705359530960045
0.2653061224489796,3.769230769230769,224.71093392952713,0.0728073243129899,True,0.01282051282051282,0.0,none,,short,50.778166855273035
0.003639455782312925,274.76635514018693,223.37627411916858,0.07237488870355595,False,0.9345794392523366,1.0,none,,short,50.85054174397659
0.2619047619047619,3.818181818181818,222.43145960976653,0.07206876467479272,True,0.012987012987012986,0.0,none,,short,50.92261050865139
0.003673469387755102,272.22222222222223,221.32894208155614,0.07171154417896075,False,0.9259259259259259,1.0,none,,short,50.99432205283035
0.003707482993197279,269.7247706422018,219.2774318976547,0.07104684591671438,False,0.9174311926605504,1.0,none,,short,51.06536889874706
0.0037414965986394557,267.27272727272725,217.2619315203967,0.07039381498914057,False,0.9090909090909091,1.0,none,,short,51.1357627137362
0.0037755102040816324,264.8648648648649,215.31424068781757,0.06976275465028987,False,0.900900900900901,1.0,none,,short,51.20552546838649
0.0038095238095238095,262.5,213.4160407664767,0.06914772958289685,False,0.8928571428571429,1.0,none,,short,51.274673197969385
0.18367346938775508,5.444444444444445,212.16243272804783,0.06874155510166807,True,0.018518518518518517,0.0,none,,short,51.34341475307105
0.0038435374149659862,260.17699115044246,211.5110414771319,0.0685305014905654,False,0.8849557522123893,1.0,none,,short,51.411945254561616
0.0038775510204081634,257.89473684210526,209.6749893531524,0.0679356125810295,False,0.8771929824561403,1.0,none,,short,51.47988086714265
0.391156462585034,2.5565217391304347,209.08350100463997,0.06774396777201008,True,0.008695652173913044,0.0,none,,short,51.54762483491466
0.00391156462585034,255.6521739130435,207.85124697446244,0.06734471208274637,False,0.8695652173913044,1.0,none,,short,51.6149695469974
0.003945578231292517,253.44827586206895,206.02474845142942,0.06675291858165502,False,0.8620689655172413,1.0,none,,short,51.68172246557906
0.003979591836734694,251.28205128205127,204.33532199456192,0.06620553702884338,False,0.8547008547008547,1.0,none,,short,51.7479280026079
0.003401360544217687,294.0,203.44901575178736,0.06591836993407908,True,1.0,1.0,none,,short,51.81384637254198
0.004013605442176871,249.15254237288136,202.60722119716243,0.06564562482073846,False,0.847457627118644,1.0,none,,short,51.87949199736272
0.08843537414965986,11.307692307692308,201.20972409013234,0.06519282965265859,True,0.038461538461538464,0.0,none,,short,51.94468482701538
0.004047619047619047,247.0588235294118,200.9555403055864,0.06511047299598453,False,0.8403361344537816,1.0,none,,short,52.00979530001136
0.0041156462585034016,242.97520661157023,199.6140478673115,0.06467582358525523,False,0.8264462809917354,1.0,none,,short,52.07447112359662
0.004081632653061224,245.00000000000003,199.5006147674975,0.06463907076534758,False,0.8333333333333335,1.0,none,,short,52.13911019436196
0.004183673469387755,239.02439024390245,195.97704306274517,0.06349741813918551,False,0.8130081300813008,1.0,none,,short,52.20260761250115
0.004149659863945578,240.98360655737704,193.05631592098203,0.0625510897851465,False,0.819672131147541,1.0,none,,short,52.26515870228629
0.004217687074829932,237.0967741935484,192.77829317750047,0.06246100920162937,False,0.8064516129032259,1.0,none,,short,52.32761971148792
0.004251700680272108,235.20000000000002,191.27448434599918,0.0619737685703649,False,0.8,1.0,none,,short,52.38959348005829
0.004285714285714286,233.33333333333331,189.76356475520575,0.0614842240220242,False,0.7936507936507936,1.0,none,,short,52.45107770408031
0.004319727891156463,231.49606299212599,188.3606951039921,0.061029688126157215,False,0.7874015748031497,1.0,none,,short,52.51210739220647
0.4183673469387755,2.3902439024390247,188.03946782477703,0.060925609084309953,True,0.008130081300813009,0.0,none,,short,52.573033001290774
0.445578231292517,2.2442748091603053,187.6892905390328,0.060812150113870096,True,0.007633587786259542,0.0,none,,short,52.63384515140464
0.004353741496598639,229.6875,186.86275332105782,0.06054434844426049,False,0.78125,1.0,none,,short,52.6943894998489
0.004387755102040816,227.90697674418607,185.28640157034476,0.060033603590245024,False,0.7751937984496124,1.0,none,,short,52.754423103439144
0.4727891156462585,2.115107913669065,184.88935381479243,0.05990495838281907,True,0.007194244604316547,0.0,none,,short,52.81432806182196
0.004421768707482993,226.1538461538462,183.91044402850704,0.05958778733538979,False,0.7692307692307694,1.0,none,,short,52.87391584915735
0.00445578231292517,224.42748091603053,182.47936504515374,0.05912411149266829,False,0.7633587786259541,1.0,none,,short,52.93303996065002
0.004489795918367347,222.72727272727272,181.23452831434457,0.05872077895342848,False,0.7575757575757576,1.0,none,,short,52.99176073960345
0.004523809523809524,221.05263157894737,179.7131042209604,0.05822783090035619,False,0.7518796992481203,1.0,none,,short,53.04998857050381
0.0045578231292517,219.40298507462688,178.37968500482918,0.05779579724887181,False,0.746268656716418,1.0,none,,short,53.10778436775268
0.004591836734693877,217.7777777777778,177.04709034839274,0.057364030758330894,False,0.7407407407407408,1.0,none,,short,53.16514839851101
0.14625850340136054,6.837209302325582,176.1399927144743,0.057070127162002285,True,0.023255813953488375,0.0,none,,short,53.22221852567301
0.004625850340136055,216.17647058823528,175.74292234129018,0.05694147462636483,False,0.7352941176470588,1.0,none,,short,53.27916000029937
0.004659863945578231,214.5985401459854,174.45799809157018,0.05652515355586308,False,0.7299270072992701,1.0,none,,short,53.33568515385523
0.004693877551020408,213.04347826086956,173.18922334112258,0.05611406499367971,False,0.7246376811594203,1.0,none,,short,53.39179921884891
0.004727891156462585,211.5107913669065,171.9378868720427,0.055708626510844045,False,0.7194244604316548,1.0,none,,short,53.44750784535975
0.20068027210884354,4.983050847457627,171.67597325804988,0.055623765355659036,True,0.01694915254237288,0.0,none,,short,53.503131610715414
0.0047619047619047615,210.00000000000003,170.8191001165934,0.055346134714309485,False,0.7142857142857144,1.0,none,,short,53.55847774542973
0.004795918367346939,208.51063829787233,169.5129138185416,0.054922924647258335,False,0.7092198581560284,1.0,none,,short,53.613400670076985
0.22448979591836735,4.454545454545454,169.1277519143997,0.05479813050761642,True,0.01515151515151515,0.0,none,,short,53.6681988005846
0.004829931972789116,207.04225352112675,168.28782923218802,0.05452599188911554,False,0.704225352112676,1.0,none,,short,53.72272479247371
0.0048639455782312924,205.5944055944056,167.12544883698473,0.05414937556284826,False,0.6993006993006993,1.0,none,,short,53.776874168036564
0.004897959183673469,204.16666666666669,166.03424094297273,0.05379581943790625,False,0.6944444444444445,1.0,none,,short,53.83066998747447
0.17346938775510204,5.764705882352941,165.13080965978946,0.05350310375523344,True,0.0196078431372549,0.0,none,,short,53.884173091229705
0.004931972789115646,202.7586206896552,164.8130587870995,0.05340015108428807,False,0.6896551724137933,1.0,none,,short,53.937573242313995
0.004965986394557823,201.36986301369862,163.69763088357288,0.05303874757045064,False,0.684931506849315,1.0,none,,short,53.99061198988444
0.005,200.0,162.5651378000694,0.052671814863746155,False,0.6802721088435374,1.0,none,,short,54.043283804748185
0.005034013605442177,198.64864864864865,161.07443922693562,0.052188822013469,False,0.6756756756756757,1.0,none,,short,54.095472626761655
0.0050680272108843535,197.31543624161074,160.3812242646633,0.051964217337166926,False,0.6711409395973155,1.0,none,,short,54.14743684409882
0.00510204081632653,196.00000000000003,159.29957545203553,0.05161375839635523,False,0.6666666666666667,1.0,none,,short,54.19905060249518
0.4149659863945578,2.4098360655737707,159.264981187241,0.05160254970342596,True,0.00819672131147541,0.0,none,,short,54.2506531521986
0.05782312925170068,17.294117647058822,159.08232631730155,0.05154336872758079,False,0.058823529411764705,0.0,none,,short,54.30219652092618
0.005136054421768707,194.7019867549669,158.2521281918509,0.05127438090795525,False,0.6622516556291391,1.0,none,,short,54.353470901834136
0.0051700680272108845,193.42105263157893,156.84178353775903,0.05081742307849885,False,0.6578947368421052,1.0,none,,short,54.404288324912635
0.005204081632653061,192.15686274509804,156.17305246355696,0.05060075128889704,False,0.6535947712418301,1.0,none,,short,54.45488907620153
0.005238095238095238,190.9090909090909,155.1411578384758,0.05026641292221714,False,0.6493506493506493,1.0,none,,short,54.50515548912375
0.3877551020408163,2.5789473684210527,154.7886362773083,0.050152194396298436,True,0.008771929824561403,0.0,none,,short,54.55530768352005
0.005272108843537415,189.67741935483872,154.1787097651949,0.04995457554171943,False,0.6451612903225806,1.0,none,,short,54.60526225906177
0.005306122448979591,188.46153846153848,153.40454514993812,0.04970374282419658,False,0.6410256410256411,1.0,none,,short,54.65496600188597
0.4421768707482993,2.2615384615384615,152.49779346797908,0.04940995131781423,True,0.007692307692307692,0.0,none,,short,54.70437595320378
0.005340136054421769,187.2611464968153,152.1969334063176,0.04931247134343487,False,0.6369426751592356,1.0,none,,short,54.753688424547214
0.0053741496598639455,186.0759493670886,151.27172838550516,0.049012700874644835,False,0.6329113924050633,1.0,none,,short,54.80270112542186
0.005408163265306122,184.9056603773585,150.287797484171,0.04869390296400345,False,0.6289308176100629,1.0,none,,short,54.851395028385866
0.005442176870748299,183.75,149.5031009709389,0.04843965786552471,False,0.625,1.0,none,,short,54.89983468625139
0.005476190476190476,182.60869565217394,148.44394841553395,0.048096487810335126,False,0.6211180124223603,1.0,none,,short,54.94793117406172
0.36054421768707484,2.7735849056603774,148.07639770342422,0.04797739977385161,True,0.009433962264150943,0.0,none,,short,54.99590857383557
0.005510204081632653,181.48148148148147,147.52893731207098,0.04780002021530164,False,0.6172839506172839,1.0,none,,short,55.04370859405087
0.00554421768707483,180.3680981595092,146.62914742920756,0.04750848436224106,False,0.6134969325153374,1.0,none,,short,55.09121707841311
0.005578231292517007,179.26829268292684,145.73873197231902,0.047219985864151444,False,0.6097560975609756,1.0,none,,short,55.13843706427726
0.005612244897959183,178.1818181818182,144.85988692792978,0.046935236230260566,False,0.6060606060606061,1.0,none,,short,55.185372300507524
0.00564625850340136,177.10843373493978,144.0013882509896,0.04665707890831263,False,0.6024096385542169,1.0,none,,short,55.232029379415835
