harmonic_id,period,amplitude,phase,offset
1,14700.0,-0.8598253653586095,-1.324279645521844,-0.21421431676946762
2,29400.0,1.0583887771792222,0.07844790335031697,-0.21421431676946762
3,9800.0,0.1868879359640574,-0.8279120145197575,-0.21421431676946762
4,7350.0,0.05421700319958217,2.6676490091801672,-0.21421431676946762
5,5880.0,0.016750258521006558,-0.09693783401960694,-0.21421431676946762
6,4900.0,-0.003998555870445633,0.29528937038828107,-0.21421431676946762
7,4.140845070422535,0.2842420980192687,0.6855059500386171,-0.21421431676946762
