tropical_year,cycle_years,annual_drift,residual,coupling_strength,top3_error,strong_alignments,predicted_amplitude,amplitude_raw,bounded_dynamically,calendar_acceptable_15deg,calendar_acceptable_5deg,calendar_acceptable_2deg,both_15deg,both_5deg,both_2deg
373.069999999979,286.85233334228434,9.069999999979018,-7.801054421747796,5.76425845127206,0.173482852730054,30,7829.348980387399,7829.348980387399,True,False,False,False,False,False,False
373.079999999979,286.844644580267,9.079999999979009,-7.811020408142346,5.85487592416355,0.1707978124477273,30,7838.877044367586,7838.877044367586,True,False,False,False,False,False,False
373.089999999979,286.8369562304163,9.089999999979,-7.820986394536894,5.9483829273481925,0.16811291610067933,30,7848.405131823206,7848.405131823206,True,False,False,False,False,False,False
373.099999999979,286.82926829269906,9.09999999997899,-7.830952380931443,6.044919908261349,0.1654281636772954,30,7857.933242752364,7857.933242752364,True,False,False,False,False,False,False
373.109999999979,286.8215807670822,9.109999999978982,-7.840918367325992,6.144636566281602,0.16274355516605357,30,7867.461377153185,7867.461377153185,True,False,False,False,False,False,False
373.119999999979,286.81389365353243,9.119999999978972,-7.850884353720541,6.247692627332465,0.16005909055531806,30,7876.989535023766,7876.989535023766,True,False,False,False,False,False,False
373.12999999997896,286.8062069520168,9.129999999978963,-7.860850340115089,6.3542586976137905,0.15737476983358092,30,7886.517716362233,7886.517716362233,True,False,False,False,False,False,False
373.13999999997895,286.7985206625021,9.139999999978954,-7.8708163265096385,6.46451720609537,0.15469059298923415,30,7896.045921166693,7896.045921166693,True,False,False,False,False,False,False
373.14999999997895,286.7908347849552,9.149999999978945,-7.880782312904187,6.578663446691703,0.1520065600107394,30,7905.574149435262,7905.574149435262,True,False,False,False,False,False,False
373.15999999997894,286.783149319343,9.159999999978936,-7.8907482992987354,6.696906732669534,0.14932267088650017,30,7915.10240116605,7915.10240116605,True,False,False,False,False,False,False
373.1699999999789,286.7754642656324,9.169999999978927,-7.900714285693285,6.819471677621535,0.14663892560497818,30,7924.6306763571765,7924.6306763571765,True,False,False,False,False,False,False
373.1799999999789,286.76777962379026,9.179999999978918,-7.910680272087833,6.946599619518717,0.14395532415459453,31,7934.15897500675,7934.15897500675,True,False,False,False,False,False,False
373.1899999999789,286.76009539378344,9.189999999978909,-7.920646258482382,7.078550206821738,0.14127186652378057,31,7943.687297112886,7943.687297112886,True,False,False,False,False,False,False
373.1999999999789,286.7524115755789,9.1999999999789,-7.930612244876931,7.215603168593771,0.13858855270097778,31,7953.215642673698,7953.215642673698,True,False,False,False,False,False,False
373.2099999999789,286.7447281691435,9.20999999997889,-7.94057823127148,7.358060294005402,0.13590538267465654,31,7962.744011687308,7962.744011687308,True,False,False,False,False,False,False
373.2199999999789,286.7370451744442,9.219999999978882,-7.950544217666028,7.506247650717472,0.13322235643323288,31,7972.272404151822,7972.272404151822,True,False,False,False,False,False,False
373.2299999999789,286.7293625914478,9.229999999978872,-7.960510204060577,7.660518076447605,0.1305394739651509,31,7981.800820065359,7981.800820065359,True,False,False,False,False,False,False
373.23999999997886,286.7216804201213,9.239999999978863,-7.970476190455126,7.8212539838079485,0.12785673525885527,31,7991.329259426035,7991.329259426035,True,False,False,False,False,False,False
373.24999999997885,286.7139986604315,9.249999999978854,-7.9804421768496745,7.988870525342215,0.12517414030278873,31,8000.857722231961,8000.857722231961,True,False,False,False,False,False,False
373.25999999997885,286.70631731234545,9.259999999978845,-7.990408163244223,8.163819173909998,0.1224916890853987,31,8010.386208481257,8010.386208481257,True,False,False,False,False,False,False
373.26999999997884,286.69863637583,9.269999999978836,-8.000374149638771,8.34659178343161,0.11980938159513786,31,8019.914718172037,8019.914718172037,True,False,False,False,False,False,False
373.2799999999788,286.6909558508521,9.279999999978827,-8.01034013603332,8.537725206901998,0.11712721782045506,31,8029.44325130242,8029.44325130242,True,False,False,False,False,False,False
373.2899999999788,286.68327573737866,9.289999999978818,-8.02030612242787,8.737806562982568,0.11444519774979539,31,8038.971807870518,8038.971807870518,True,False,False,False,False,False,False
373.2999999999788,286.6755960353766,9.299999999978809,-8.030272108822418,8.947479259988999,0.11176332137161384,31,8048.500387874449,8048.500387874449,True,False,False,False,False,False,False
373.3099999999788,286.6679167448128,9.3099999999788,-8.040238095216967,9.167449907476362,0.10908158867434516,31,8058.028991312328,8058.028991312328,True,False,False,False,False,False,False
373.3199999999788,286.6602378656543,9.31999999997879,-8.050204081611515,9.39849627182965,0.1063999996464674,31,8067.557618182274,8067.557618182274,True,False,False,False,False,False,False
373.3299999999788,286.65255939786806,9.329999999978781,-8.060170068006064,9.641476464613234,0.10371855427643932,31,8077.086268482407,8077.086268482407,True,False,False,False,False,False,False
