trial,vernal_offset,correction_period,calendar_year,tropical_year,amplitude,coupling_strength,top3_error,bounded_90deg,bounded_strict,dynamically_bounded,both_strict
73,309.1173214198808,295.26090313840274,364.5464688266838,365.24219,1802.6320328560487,21.46015115307116,0.046597994248371834,False,False,True,False
74,34.097615489425664,292.94172642447546,362.1216189414538,365.24219,5000.0,21.46015115307116,0.046597994248371834,False,False,True,False
75,88.81223018998642,297.7840844380196,363.1447817973341,365.24219,5000.0,21.46015115307116,0.046597994248371834,False,False,True,False
76,324.7049460844692,295.04910900797813,366.3584904283332,365.24219,5000.0,21.46015115307116,0.046597994248371834,False,False,True,False
77,182.95990189028993,294.6152310770109,363.9401415505509,365.24219,125.93858327629452,21.46015115307116,0.046597994248371834,False,False,True,False
78,71.0684475584882,295.77961692209203,362.24617889952685,365.24219,5000.0,21.46015115307116,0.046597994248371834,False,False,True,False
79,8.851011781049198,295.16377836725735,361.4168854352564,365.24219,5000.0,21.46015115307116,0.046597994248371834,False,False,True,False
80,342.3269247044608,297.6314286160207,367.3189151217636,365.24219,5000.0,21.46015115307116,0.046597994248371834,False,False,True,False
81,134.73776689298177,290.1236529322309,367.4265485007018,365.24219,5000.0,21.46015115307116,0.046597994248371834,False,False,True,False
82,155.85902998750242,297.73323855234935,367.708959816714,365.24219,5000.0,21.46015115307116,0.046597994248371834,False,False,True,False
83,310.49544179011906,292.3555911365567,363.0807818288154,365.24219,3778.0179680579613,21.46015115307116,0.046597994248371834,False,False,True,False
84,309.8137484321359,292.53537604125023,361.3559419734887,365.24219,5000.0,21.46015115307116,0.046597994248371834,False,False,True,False
85,202.67565953483947,297.48923819328627,365.56823837339977,365.24219,5000.0,21.46015115307116,0.046597994248371834,False,False,True,False
86,207.50226591252886,290.77741195016614,364.92005781359336,365.24219,5000.0,21.46015115307116,0.046597994248371834,False,False,True,False
87,360.3796014379518,291.1206721218922,364.1466372189099,365.24219,1168.56717154427,21.46015115307116,0.046597994248371834,False,False,True,False
88,319.3637981817758,295.92614894203365,365.57612592796215,365.24219,5000.0,21.46015115307116,0.046597994248371834,False,False,True,False
89,255.70420657130776,292.87592920975806,362.3487347541159,365.24219,4591.787320593585,21.46015115307116,0.046597994248371834,False,False,True,False
90,294.607460594179,296.4809071574334,366.93657854864085,365.24219,5000.0,21.46015115307116,0.046597994248371834,False,False,True,False
91,332.41956113055556,294.0907391908875,364.0121303574976,365.24219,20.76901575471204,21.46015115307116,0.046597994248371834,True,False,True,False
92,290.5794451439061,295.1997114462221,365.6157350180616,365.24219,4905.223610962794,21.46015115307116,0.046597994248371834,False,False,True,False
93,289.6685316747408,297.1200427345405,362.70396125481227,365.24219,5000.0,21.46015115307116,0.046597994248371834,False,False,True,False
94,136.7121947609396,290.7518555187269,364.62624112796937,365.24219,4501.491718812334,21.46015115307116,0.046597994248371834,False,False,True,False
95,13.08298766201412,293.7247841450597,364.3411570776606,365.24219,387.71379567314557,21.46015115307116,0.046597994248371834,False,False,True,False
96,104.30101577469553,294.7266660845521,360.2440019995124,365.24219,5000.0,21.46015115307116,0.046597994248371834,False,False,True,False
97,13.594740704714049,296.58080448527727,362.8815251312901,365.24219,5000.0,21.46015115307116,0.046597994248371834,False,False,True,False
98,46.25002660528606,294.17794608043846,366.15994842478887,365.24219,1808.4200890389548,21.46015115307116,0.046597994248371834,False,False,True,False
99,78.55885400885091,294.983123806552,360.68277971995013,365.24219,5000.0,21.46015115307116,0.046597994248371834,False,False,True,False
100,18.812146505373203,294.2508370525452,364.32508097288087,365.24219,349.7284772715369,21.46015115307116,0.046597994248371834,False,False,True,False
101,232.02448414534717,295.8087306697813,367.8068166357003,365.24219,5000.0,21.46015115307116,0.046597994248371834,False,False,True,False
102,187.9333267816351,292.58365178352994,366.36148955814963,365.24219,5000.0,21.46015115307116,0.046597994248371834,False,False,True,False
103,98.58293945939502,293.5117713656451,360.6276510507381,365.24219,4888.430554088028,21.46015115307116,0.046597994248371834,False,False,True,False
104,9.227670603226533,297.7011873174234,366.68784096409763,365.24219,5000.0,21.46015115307116,0.046597994248371834,False,False,True,False
105,253.33461101810607,293.27162355531414,361.38635456056676,365.24219,5000.0,21.46015115307116,0.046597994248371834,False,False,True,False
106,56.943083532275324,292.00194318531675,364.39381331764895,365.24219,1977.6908029949886,21.46015115307116,0.046597994248371834,False,False,True,False
107,260.1129158628227,295.28157901374186,362.23947117556753,365.24219,5000.0,21.46015115307116,0.046597994248371834,False,False,True,False
108,347.57096216140263,295.90317533356614,364.4348324200912,365.24219,2154.795873465193,21.46015115307116,0.046597994248371834,False,False,True,False
109,222.66635162930422,293.3568004994223,361.98184791600926,365.24219,3456.359943911578,21.46015115307116,0.046597994248371834,False,False,True,False
110,129.57405502905922,296.06276888371497,360.11514790903806,365.24219,5000.0,21.46015115307116,0.046597994248371834,False,False,True,False
111,42.25044114451751,290.36802113617404,360.3258304185518,365.24219,5000.0,21.46015115307116,0.046597994248371834,False,False,True,False
112,311.3876525800066,295.6292628750402,363.7933906326986,365.24219,904.7686353562109,21.46015115307116,0.046597994248371834,False,False,True,False
113,35.61163447696454,293.9329270009347,363.7877741662445,365.24219,137.40824945879885,21.46015115307116,0.046597994248371834,False,False,True,False
114,63.045480647245526,293.4708131939038,363.18803787517896,365.24219,1311.8836364097153,21.46015115307116,0.046597994248371834,False,False,True,False
115,224.16943569100678,295.08074920694116,360.36243207817637,365.24219,5000.0,21.46015115307116,0.046597994248371834,False,False,True,False
116,136.35899172403552,295.0068793257139,364.0250900686407,365.24219,109.96839190252577,21.46015115307116,0.046597994248371834,False,False,True,False
117,311.7623021925493,295.26954905295156,361.30347541665145,365.24219,5000.0,21.46015115307116,0.046597994248371834,False,False,True,False
118,25.687024053756463,295.13935422565055,360.212090484333,365.24219,5000.0,21.46015115307116,0.046597994248371834,False,False,True,False
119,213.22231158354063,297.52184193139965,364.603793423007,365.24219,4626.9151966438185,21.46015115307116,0.046597994248371834,False,False,True,False
120,141.29385313917396,295.1463057475388,363.6660231239321,365.24219,958.4892241323371,21.46015115307116,0.046597994248371834,False,False,True,False
121,198.60451131100032,297.5317184702122,363.0888211024062,365.24219,5000.0,21.46015115307116,0.046597994248371834,False,False,True,False
122,349.87336523190476,297.2428051356485,361.56632907831437,365.24219,5000.0,21.46015115307116,0.046597994248371834,False,False,True,False
123,25.247513518560226,290.8062240110194,360.1457746052124,365.24219,5000.0,21.46015115307116,0.046597994248371834,False,False,True,False
124,34.37723771515794,295.4640541873309,360.56950918768183,365.24219,5000.0,21.46015115307116,0.046597994248371834,False,False,True,False
125,116.10712942692912,296.75900248775565,360.1861754858866,365.24219,5000.0,21.46015115307116,0.046597994248371834,False,False,True,False
126,296.46652766237264,292.2548381981872,360.94531862097324,365.24219,5000.0,21.46015115307116,0.046597994248371834,False,False,True,False
127,253.61232819255085,295.0315427742391,367.01977610821643,365.24219,5000.0,21.46015115307116,0.046597994248371834,False,False,True,False
128,267.56585994461443,296.4278474430788,362.25627658057044,365.24219,5000.0,21.46015115307116,0.046597994248371834,False,False,True,False
129,64.5879939358191,296.0049180131269,366.45467791413813,365.24219,5000.0,21.46015115307116,0.046597994248371834,False,False,True,False
130,360.5438716882451,293.3009414152914,362.97614468634225,365.24219,2137.5415993283127,21.46015115307116,0.046597994248371834,False,False,True,False
131,282.6143177100868,292.72642832202416,367.4460586048285,365.24219,5000.0,21.46015115307116,0.046597994248371834,False,False,True,False
132,312.4622416708563,293.43195221900015,366.006968542332,365.24219,3401.1973459435208,21.46015115307116,0.046597994248371834,False,False,True,False
133,274.6536061668244,290.82499095068744,367.22042325343654,365.24219,5000.0,21.46015115307116,0.046597994248371834,False,False,True,False
134,183.91186357102,296.6116597288619,362.5603968082449,365.24219,5000.0,21.46015115307116,0.046597994248371834,False,False,True,False
135,325.970455172617,293.1136134298733,360.0867012118424,365.24219,5000.0,21.46015115307116,0.046597994248371834,False,False,True,False
136,329.559039416612,290.73029341428906,362.5545091007233,365.24219,5000.0,21.46015115307116,0.046597994248371834,False,False,True,False
137,345.822556006493,297.60485717550046,364.5875031049863,365.24219,5000.0,21.46015115307116,0.046597994248371834,False,False,True,False
138,229.98874522980694,293.58756417582657,362.3456861735845,365.24219,2076.7996016362476,21.46015115307116,0.046597994248371834,False,False,True,False
139,119.63389451464941,295.3801476486163,366.01899623550145,365.24219,5000.0,21.46015115307116,0.046597994248371834,False,False,True,False
140,288.1347719162089,296.3169451423564,360.7296488243895,365.24219,5000.0,21.46015115307116,0.046597994248371834,False,False,True,False
141,179.96899091173967,290.4604700801332,364.3962310585899,365.24219,3014.207737483367,21.46015115307116,0.046597994248371834,False,False,True,False
142,160.71710249990923,297.1016334620664,362.80732010041663,365.24219,5000.0,21.46015115307116,0.046597994248371834,False,False,True,False
143,42.61239397964854,291.1439334564227,366.09208505373977,365.24219,5000.0,21.46015115307116,0.046597994248371834,False,False,True,False
144,225.031375047119,290.80898140898233,360.67285444891996,365.24219,5000.0,21.46015115307116,0.046597994248371834,False,False,True,False
145,255.1527638511197,290.58210405091353,366.57488047432287,365.24219,5000.0,21.46015115307116,0.046597994248371834,False,False,True,False
146,257.07217068496465,290.6507902451352,360.6787017126815,365.24219,5000.0,21.46015115307116,0.046597994248371834,False,False,True,False
147,359.13680657442785,292.99416636604894,362.9651371765351,365.24219,2893.682263975089,21.46015115307116,0.046597994248371834,False,False,True,False
148,295.8590424817309,297.5779886190709,367.88800851058295,365.24219,5000.0,21.46015115307116,0.046597994248371834,False,False,True,False
149,274.22965943425476,293.01007668424734,360.6680057335893,365.24219,5000.0,21.46015115307116,0.046597994248371834,False,False,True,False
150,282.881477397587,294.46723399788647,363.3937760739758,365.24219,888.9736969584186,21.46015115307116,0.046597994248371834,False,False,True,False
151,329.9129961744839,290.8895798584492,363.94100083432687,365.24219,580.1697968823551,21.46015115307116,0.046597994248371834,False,False,True,False
152,4.132726695340541,293.749285135953,360.4504262054547,365.24219,3662.3101752757275,21.46015115307116,0.046597994248371834,False,False,True,False
153,43.24972152157818,290.9402099742168,365.1936824169285,365.24219,5000.0,21.46015115307116,0.046597994248371834,False,False,True,False
154,271.5603360526141,294.6669501207773,367.69738038779633,365.24219,5000.0,21.46015115307116,0.046597994248371834,False,False,True,False
155,136.4528909466283,292.2856966902549,366.94879302551567,365.24219,5000.0,21.46015115307116,0.046597994248371834,False,False,True,False
156,81.38888522108076,297.70578031552486,360.0972357975185,365.24219,5000.0,21.46015115307116,0.046597994248371834,False,False,True,False
157,353.0358929215806,290.3452792956046,367.12914490958457,365.24219,5000.0,21.46015115307116,0.046597994248371834,False,False,True,False
158,192.08320370741316,297.9437183689544,360.59037251788317,365.24219,5000.0,21.46015115307116,0.046597994248371834,False,False,True,False
159,201.60295952208077,297.7544202849528,364.1847827533612,365.24219,1595.6873917117184,21.46015115307116,0.046597994248371834,False,False,True,False
160,229.10110428123556,295.5659895118769,363.6363285181422,365.24219,1371.124149164021,21.46015115307116,0.046597994248371834,False,False,True,False
161,228.4311411505991,294.6745144953848,367.2092640839279,365.24219,5000.0,21.46015115307116,0.046597994248371834,False,False,True,False
162,16.542482444290666,292.2477055167378,367.6032918726125,365.24219,5000.0,21.46015115307116,0.046597994248371834,False,False,True,False
163,324.05601733629356,293.6452540222857,364.9610607824123,365.24219,1201.2074209661678,21.46015115307116,0.046597994248371834,False,False,True,False
164,100.96675060513229,291.5049692777901,363.70958723951986,365.24219,1747.7642872919025,21.46015115307116,0.046597994248371834,False,False,True,False
165,128.62021100148323,294.66924889480697,360.62187709571987,365.24219,5000.0,21.46015115307116,0.046597994248371834,False,False,True,False
166,354.6797099904846,297.8896859558368,365.585293712158,365.24219,5000.0,21.46015115307116,0.046597994248371834,False,False,True,False
167,195.13907734925982,292.4762209302906,366.5103601576556,365.24219,5000.0,21.46015115307116,0.046597994248371834,False,False,True,False
168,249.24214680961205,291.30093551475915,367.28741747595075,365.24219,5000.0,21.46015115307116,0.046597994248371834,False,False,True,False
169,299.4035564240335,297.5983993063354,365.80575606710687,365.24219,5000.0,21.46015115307116,0.046597994248371834,False,False,True,False
170,223.28313132062752,293.34594429032495,367.4618278668321,365.24219,5000.0,21.46015115307116,0.046597994248371834,False,False,True,False
171,315.24725577814866,290.3617493608495,360.210935795978,365.24219,5000.0,21.46015115307116,0.046597994248371834,False,False,True,False
172,137.03266554361005,296.4844266462547,367.89820903451954,365.24219,5000.0,21.46015115307116,0.046597994248371834,False,False,True,False
173,54.75174836168426,294.7530457228171,363.04712685304816,365.24219,2019.9008232154672,21.46015115307116,0.046597994248371834,False,False,True,False
174,353.0488408045156,296.73695138508566,366.7066296376891,365.24219,5000.0,21.46015115307116,0.046597994248371834,False,False,True,False
175,170.60431016536918,293.3185560187013,362.18725657544564,365.24219,3157.6065053231177,21.46015115307116,0.046597994248371834,False,False,True,False
176,20.520680780937468,296.9177790100404,366.50320807304064,365.24219,5000.0,21.46015115307116,0.046597994248371834,False,False,True,False
177,363.8972330761515,297.97309469659126,364.44345364482103,365.24219,4417.583638306913,21.46015115307116,0.046597994248371834,False,False,True,False
178,279.91141912570583,297.5581258390594,366.7971791254193,365.24219,5000.0,21.46015115307116,0.046597994248371834,False,False,True,False
179,90.03470903452394,293.60435308248077,361.03327532121193,365.24219,3754.3386655346844,21.46015115307116,0.046597994248371834,False,False,True,False
180,347.27457392217497,294.84939707560704,361.8291424440277,365.24219,5000.0,21.46015115307116,0.046597994248371834,False,False,True,False
181,244.49904912373185,294.94502592366314,362.86530174426275,365.24219,2714.8941523120902,21.46015115307116,0.046597994248371834,False,False,True,False
182,41.33496356066496,295.3725855647424,364.16246160723034,365.24219,632.534814047834,21.46015115307116,0.046597994248371834,False,False,True,False
183,281.12389459177274,294.16130800889596,366.8174520025483,365.24219,2177.6760992019263,21.46015115307116,0.046597994248371834,False,False,True,False
184,200.89408931391273,294.4875037722831,367.01322882126675,365.24219,4106.2919640860755,21.46015115307116,0.046597994248371834,False,False,True,False
185,146.86776330131252,291.07212182760514,360.2302614105067,365.24219,5000.0,21.46015115307116,0.046597994248371834,False,False,True,False
186,274.86996106519734,294.9624764108277,365.6326381447938,365.24219,4057.615896827669,21.46015115307116,0.046597994248371834,False,False,True,False
187,77.51895478924351,291.09097180469416,360.1163573253431,365.24219,5000.0,21.46015115307116,0.046597994248371834,False,False,True,False
188,127.6138714056013,294.71934149483707,363.13795236079784,365.24219,1652.3768856669542,21.46015115307116,0.046597994248371834,False,False,True,False
189,159.24087161663738,297.23326955594996,362.7860437361864,365.24219,5000.0,21.46015115307116,0.046597994248371834,False,False,True,False
190,187.09217405417112,296.2692241019291,363.17234225857015,365.24219,4065.6262754218606,21.46015115307116,0.046597994248371834,False,False,True,False
191,226.43955888294596,296.898909669974,367.5961649892611,365.24219,5000.0,21.46015115307116,0.046597994248371834,False,False,True,False
192,53.534747058169806,297.41270100129196,363.9369303446363,365.24219,654.4901911126349,21.46015115307116,0.046597994248371834,False,False,True,False
193,94.00095734082083,293.6730860499061,367.8402606022838,365.24219,4276.863182194417,21.46015115307116,0.046597994248371834,False,False,True,False
194,179.31298621340454,292.6300128823001,365.0672068345338,365.24219,3307.609083291672,21.46015115307116,0.046597994248371834,False,False,True,False
195,87.41300523526228,290.60690662486934,361.0310377752852,365.24219,5000.0,21.46015115307116,0.046597994248371834,False,False,True,False
196,46.60868538062917,291.2152215480983,361.11061738119525,365.24219,5000.0,21.46015115307116,0.046597994248371834,False,False,True,False
197,233.27840710837012,291.4550406751932,362.7653382665909,365.24219,5000.0,21.46015115307116,0.046597994248371834,False,False,True,False
198,326.4309812057883,293.79169312210297,365.3404619081682,365.24219,1228.5793492873179,21.46015115307116,0.046597994248371834,False,False,True,False
199,62.72443311739326,291.5383121504694,360.32694893013183,365.24219,5000.0,21.46015115307116,0.046597994248371834,False,False,True,False
200,61.4923629582679,292.22872271225566,361.416083874214,365.24219,5000.0,21.46015115307116,0.046597994248371834,False,False,True,False
201,32.28772228756824,290.9650869688048,363.6862301442618,365.24219,2399.050624725829,21.46015115307116,0.046597994248371834,False,False,True,False
202,75.10547349970847,292.9141588883846,364.02733816683883,365.24219,130.21034989762745,21.46015115307116,0.046597994248371834,False,False,True,False
203,251.30371762108896,290.3144971187288,366.39528319127237,365.24219,5000.0,21.46015115307116,0.046597994248371834,False,False,True,False
204,228.55574177469043,290.65407225559096,366.9886289928542,365.24219,5000.0,21.46015115307116,0.046597994248371834,False,False,True,False
205,335.19755379358,290.4886236788389,362.21502118517765,365.24219,5000.0,21.46015115307116,0.046597994248371834,False,False,True,False
206,293.45726584467434,295.98607752306924,361.476168154851,365.24219,5000.0,21.46015115307116,0.046597994248371834,False,False,True,False
207,76.20315369456254,292.96377682233106,363.87618388152816,365.24219,379.94463368036344,21.46015115307116,0.046597994248371834,False,False,True,False
208,225.04473683702773,292.9513091165582,363.7002777290652,365.24219,804.7690928126466,21.46015115307116,0.046597994248371834,False,False,True,False
209,272.07942148068736,290.2934656231248,362.01949555475215,365.24219,5000.0,21.46015115307116,0.046597994248371834,False,False,True,False
210,259.6592492619771,297.1616547014976,364.09341953692535,365.24219,794.0776186769126,21.46015115307116,0.046597994248371834,False,False,True,False
211,193.6893086365749,290.8573760907182,363.57929893458765,365.24219,2880.1778035943225,21.46015115307116,0.046597994248371834,False,False,True,False
212,193.87268498962843,291.9397640290778,362.153945847595,365.24219,5000.0,21.46015115307116,0.046597994248371834,False,False,True,False
213,137.33143537008266,290.1605695822218,362.5766333246654,365.24219,5000.0,21.46015115307116,0.046597994248371834,False,False,True,False
214,76.96707454674225,292.6199788174233,360.958097054554,365.24219,5000.0,21.46015115307116,0.046597994248371834,False,False,True,False
215,324.1519301893218,294.7487396284324,365.4328185531559,365.24219,3042.4455854981506,21.46015115307116,0.046597994248371834,False,False,True,False
216,287.25833085307113,293.98753759143244,360.6953623046994,365.24219,1508.796768375498,21.46015115307116,0.046597994248371834,False,False,True,False
217,195.5067812219514,294.694728944167,365.96351579347464,365.24219,3476.116566430477,21.46015115307116,0.046597994248371834,False,False,True,False
218,157.1240748276033,291.0206424223645,362.2702072463898,365.24219,5000.0,21.46015115307116,0.046597994248371834,False,False,True,False
219,132.16195588910318,295.1673379306528,364.5662264373513,365.24219,1626.312841734925,21.46015115307116,0.046597994248371834,False,False,True,False
